t,aerospike,bell
35.01,13621.39847,12912.08145
35.02,13623.42917,12913.92716
35.03,13625.45877,12915.77179
35.04,13627.48729,12917.61534
35.05,13629.51471,12919.4578
35.06,13631.54105,12921.29918
35.07,13633.56631,12923.13949
35.08,13635.59047,12924.9787
35.09,13637.61355,12926.81684
35.1,13639.63553,12928.65389
35.11,13641.65644,12930.48987
35.12,13643.67625,12932.32476
35.13,13645.69498,12934.15857
35.14,13647.71262,12935.9913
35.15,13649.72917,12937.82294
35.16,13651.74464,12939.65351
35.17,13653.75901,12941.483
35.18,13655.77231,12943.3114
35.19,13657.78451,12945.13872
35.2,13659.79563,12946.96497
35.21,13661.80567,12948.79013
35.22,13663.81462,12950.61421
35.23,13665.82248,12952.43721
35.24,13667.82925,12954.25913
35.25,13669.83494,12956.07997
35.26,13671.83955,12957.89974
35.27,13673.84307,12959.71842
35.28,13675.8455,12961.53602
35.29,13677.84685,12963.35254
35.3,13679.84711,12965.16799
35.31,13681.84629,12966.98235
35.32,13683.84438,12968.79563
35.33,13685.84139,12970.60784
35.34,13687.83732,12972.41897
35.35,13689.83216,12974.22901
35.36,13691.82591,12976.03798
35.37,13693.81858,12977.84587
35.38,13695.81017,12979.65268
35.39,13697.80067,12981.45842
35.4,13699.79009,12983.26307
35.41,13701.77843,12985.06665
35.42,13703.76568,12986.86915
35.43,13705.75185,12988.67057
35.44,13707.73693,12990.47091
35.45,13709.72093,12992.27018
35.46,13711.70385,12994.06837
35.47,13713.68569,12995.86548
35.48,13715.66644,12997.66151
35.49,13717.64611,12999.45647
35.5,13719.62469,13001.25035
35.51,13721.6022,13003.04315
35.52,13723.57862,13004.83487
35.53,13725.55396,13006.62552
35.54,13727.52821,13008.41509
35.55,13729.50139,13010.20359
35.56,13731.47348,13011.99101
35.57,13733.44449,13013.77735
35.58,13735.41442,13015.56262
35.59,13737.38327,13017.34681
35.6,13739.35104,13019.12992
35.61,13741.31772,13020.91196
35.62,13743.28332,13022.69292
35.63,13745.24785,13024.47281
35.64,13747.21129,13026.25162
35.65,13749.17365,13028.02936
35.66,13751.13493,13029.80602
35.67,13753.09512,13031.58161
35.68,13755.05424,13033.35612
35.69,13757.01228,13035.12956
35.7,13758.96924,13036.90192
35.71,13760.92511,13038.67321
35.72,13762.87991,13040.44342
35.73,13764.83363,13042.21256
35.74,13766.78626,13043.98062
35.75,13768.73782,13045.74761
35.76,13770.6883,13047.51353
35.77,13772.6377,13049.27837
35.78,13774.58601,13051.04213
35.79,13776.53325,13052.80483
35.8,13778.47941,13054.56645
35.81,13780.42449,13056.327
35.82,13782.36849,13058.08647
35.83,13784.31142,13059.84487
35.84,13786.25326,13061.6022
35.85,13788.19403,13063.35845
35.86,13790.13371,13065.11363
35.87,13792.07232,13066.86774
35.88,13794.00985,13068.62077
35.89,13795.9463,13070.37274
35.9,13797.88168,13072.12363
35.91,13799.81597,13073.87344
35.92,13801.74919,13075.62219
35.93,13803.68133,13077.36986
35.94,13805.61239,13079.11646
35.95,13807.54238,13080.86199
35.96,13809.47129,13082.60645
35.97,13811.39912,13084.34984
35.98,13813.32587,13086.09215
35.99,13815.25155,13087.83339
36,13817.17615,13089.57356
36.01,13819.09967,13091.31266
36.02,13821.02211,13093.05069
36.03,13822.94348,13094.78765
36.04,13824.86378,13096.52354
36.05,13826.78299,13098.25835
36.06,13828.70113,13099.9921
36.07,13830.6182,13101.72477
36.08,13832.53418,13103.45638
36.09,13834.4491,13105.18691
36.1,13836.36293,13106.91637
36.11,13838.27569,13108.64477
36.12,13840.18738,13110.37209
36.13,13842.09799,13112.09834
36.14,13844.00752,13113.82352
36.15,13845.91598,13115.54764
36.16,13847.82336,13117.27068
36.17,13849.72967,13118.99266
36.18,13851.6349,13120.71356
36.19,13853.53906,13122.4334
36.2,13855.44215,13124.15216
36.21,13857.34416,13125.86986
36.22,13859.24509,13127.58649
36.23,13861.14495,13129.30205
36.24,13863.04374,13131.01654
36.25,13864.94145,13132.72996
36.26,13866.83809,13134.44231
36.27,13868.73365,13136.1536
36.28,13870.62814,13137.86381
36.29,13872.52156,13139.57296
36.3,13874.4139,13141.28104
36.31,13876.30517,13142.98805
36.32,13878.19537,13144.694
36.33,13880.08449,13146.39887
36.34,13881.97254,13148.10268
36.35,13883.85951,13149.80542
36.36,13885.74542,13151.5071
36.37,13887.63025,13153.2077
36.38,13889.51401,13154.90724
36.39,13891.39669,13156.60572
36.4,13893.2783,13158.30312
36.41,13895.15884,13159.99946
36.42,13897.03831,13161.69473
36.43,13898.91671,13163.38893
36.44,13900.79403,13165.08207
36.45,13902.67028,13166.77414
36.46,13904.54546,13168.46515
36.47,13906.41957,13170.15508
36.48,13908.29261,13171.84396
36.49,13910.16457,13173.53176
36.5,13912.03546,13175.2185
36.51,13913.90529,13176.90418
36.52,13915.77404,13178.58879
36.53,13917.64172,13180.27233
36.54,13919.50832,13181.95481
36.55,13921.37386,13183.63622
36.56,13923.23833,13185.31656
36.57,13925.10172,13186.99584
36.58,13926.96405,13188.67406
36.59,13928.8253,13190.35121
36.6,13930.68549,13192.0273
36.61,13932.5446,13193.70232
36.62,13934.40265,13195.37627
36.63,13936.25962,13197.04917
36.64,13938.11552,13198.72099
36.65,13939.97036,13200.39176
36.66,13941.82412,13202.06145
36.67,13943.67682,13203.73009
36.68,13945.52844,13205.39766
36.69,13947.379,13207.06416
36.7,13949.22848,13208.72961
36.71,13951.0769,13210.39399
36.72,13952.92425,13212.0573
36.73,13954.77053,13213.71955
36.74,13956.61574,13215.38074
36.75,13958.45988,13217.04086
36.76,13960.30295,13218.69992
36.77,13962.14495,13220.35792
36.78,13963.98589,13222.01486
36.79,13965.82576,13223.67073
36.8,13967.66455,13225.32554
36.81,13969.50228,13226.97928
36.82,13971.33895,13228.63196
36.83,13973.17454,13230.28359
36.84,13975.00907,13231.93414
36.85,13976.84253,13233.58364
36.86,13978.67492,13235.23207
36.87,13980.50624,13236.87944
36.88,13982.3365,13238.52575
36.89,13984.16568,13240.171
36.9,13985.9938,13241.81519
36.91,13987.82086,13243.45831
36.92,13989.64685,13245.10037
36.93,13991.47177,13246.74137
36.94,13993.29562,13248.38131
36.95,13995.1184,13250.02019
36.96,13996.94012,13251.658
36.97,13998.76078,13253.29476
36.98,14000.58036,13254.93045
36.99,14002.39888,13256.56509
37,14004.21634,13258.19866
37.01,14006.03273,13259.83117
37.02,14007.84805,13261.46262
37.03,14009.6623,13263.09301
37.04,14011.47549,13264.72234
37.05,14013.28762,13266.35061
37.06,14015.09868,13267.97782
37.07,14016.90867,13269.60397
37.08,14018.7176,13271.22906
37.09,14020.52546,13272.85309
37.1,14022.33226,13274.47606
37.11,14024.13799,13276.09797
37.12,14025.94266,13277.71882
37.13,14027.74626,13279.33861
37.14,14029.5488,13280.95734
37.15,14031.35027,13282.57501
37.16,14033.15068,13284.19162
37.17,14034.95002,13285.80717
37.18,14036.7483,13287.42167
37.19,14038.54551,13289.0351
37.2,14040.34166,13290.64748
37.21,14042.13675,13292.25879
37.22,14043.93077,13293.86905
37.23,14045.72373,13295.47825
37.24,14047.51562,13297.08639
37.25,14049.30645,13298.69348
37.26,14051.09622,13300.2995
37.27,14052.88492,13301.90447
37.28,14054.67256,13303.50838
37.29,14056.45914,13305.11123
37.3,14058.24465,13306.71302
37.31,14060.0291,13308.31375
37.32,14061.81249,13309.91343
37.33,14063.59481,13311.51205
37.34,14065.37608,13313.10961
37.35,14067.15627,13314.70611
37.36,14068.93541,13316.30156
37.37,14070.71348,13317.89595
37.38,14072.49049,13319.48928
37.39,14074.26644,13321.08156
37.4,14076.04133,13322.67278
37.41,14077.81515,13324.26294
37.42,14079.58791,13325.85205
37.43,14081.35961,13327.44009
37.44,14083.13025,13329.02709
37.45,14084.89983,13330.61302
37.46,14086.66834,13332.1979
37.47,14088.4358,13333.78172
37.48,14090.20219,13335.36449
37.49,14091.96752,13336.9462
37.5,14093.73179,13338.52686
37.51,14095.495,13340.10645
37.52,14097.25714,13341.685
37.53,14099.01823,13343.26248
37.54,14100.77825,13344.83892
37.55,14102.53722,13346.41429
37.56,14104.29512,13347.98861
37.57,14106.05196,13349.56188
37.58,14107.80774,13351.13409
37.59,14109.56247,13352.70524
37.6,14111.31613,13354.27534
37.61,14113.06873,13355.84439
37.62,14114.82027,13357.41238
37.63,14116.57075,13358.97931
37.64,14118.32017,13360.54519
37.65,14120.06853,13362.11002
37.66,14121.81583,13363.67379
37.67,14123.56207,13365.23651
37.68,14125.30726,13366.79817
37.69,14127.05138,13368.35878
37.7,14128.79444,13369.91834
37.71,14130.53645,13371.47684
37.72,14132.27739,13373.03428
37.73,14134.01728,13374.59068
37.74,14135.7561,13376.14601
37.75,14137.49387,13377.7003
37.76,14139.23058,13379.25353
37.77,14140.96623,13380.80571
37.78,14142.70082,13382.35684
37.79,14144.43435,13383.90691
37.8,14146.16683,13385.45593
37.81,14147.89824,13387.00389
37.82,14149.6286,13388.55081
37.83,14151.3579,13390.09667
37.84,14153.08614,13391.64147
37.85,14154.81333,13393.18523
37.86,14156.53945,13394.72793
37.87,14158.26452,13396.26958
37.88,14159.98853,13397.81017
37.89,14161.71148,13399.34972
37.9,14163.43338,13400.88821
37.91,14165.15422,13402.42565
37.92,14166.874,13403.96204
37.93,14168.59272,13405.49737
37.94,14170.31039,13407.03166
37.95,14172.027,13408.56489
37.96,14173.74255,13410.09707
37.97,14175.45704,13411.6282
37.98,14177.17048,13413.15828
37.99,14178.88286,13414.6873
38,14180.59419,13416.21528
38.01,14182.30446,13417.7422
38.02,14184.01367,13419.26807
38.03,14185.72183,13420.79289
38.04,14187.42893,13422.31666
38.05,14189.13497,13423.83938
38.06,14190.83996,13425.36105
38.07,14192.54389,13426.88167
38.08,14194.24677,13428.40124
38.09,14195.94859,13429.91975
38.1,14197.64935,13431.43722
38.11,14199.34906,13432.95363
38.12,14201.04771,13434.469
38.13,14202.74531,13435.98331
38.14,14204.44185,13437.49658
38.15,14206.13734,13439.00879
38.16,14207.83177,13440.51996
38.17,14209.52515,13442.03007
38.18,14211.21747,13443.53914
38.19,14212.90874,13445.04716
38.2,14214.59895,13446.55412
38.21,14216.28811,13448.06004
38.22,14217.97622,13449.56491
38.23,14219.66326,13451.06872
38.24,14221.34926,13452.57149
38.25,14223.0342,13454.07321
38.26,14224.71809,13455.57388
38.27,14226.40092,13457.07351
38.28,14228.0827,13458.57208
38.29,14229.76342,13460.0696
38.3,14231.44309,13461.56608
38.31,14233.12171,13463.0615
38.32,14234.79927,13464.55588
38.33,14236.47578,13466.04921
38.34,14238.15123,13467.5415
38.35,14239.82564,13469.03273
38.36,14241.49898,13470.52291
38.37,14243.17128,13472.01205
38.38,14244.84252,13473.50014
38.39,14246.51271,13474.98718
38.4,14248.18185,13476.47318
38.41,14249.84993,13477.95812
38.42,14251.51696,13479.44202
38.43,14253.18294,13480.92487
38.44,14254.84786,13482.40667
38.45,14256.51174,13483.88743
38.46,14258.17456,13485.36714
38.47,14259.83633,13486.8458
38.48,14261.49704,13488.32341
38.49,14263.15671,13489.79998
38.5,14264.81532,13491.2755
38.51,14266.47288,13492.74997
38.52,14268.12938,13494.2234
38.53,14269.78484,13495.69578
38.54,14271.43924,13497.16711
38.55,14273.09259,13498.6374
38.56,14274.7449,13500.10664
38.57,14276.39614,13501.57483
38.58,14278.04634,13503.04198
38.59,14279.69549,13504.50808
38.6,14281.34358,13505.97314
38.61,14282.99063,13507.43715
38.62,14284.63662,13508.90011
38.63,14286.28156,13510.36203
38.64,14287.92545,13511.8229
38.65,14289.56829,13513.28273
38.66,14291.21008,13514.74151
38.67,14292.85082,13516.19924
38.68,14294.49051,13517.65593
38.69,14296.12915,13519.11158
38.7,14297.76674,13520.56618
38.71,14299.40327,13522.01973
38.72,14301.03876,13523.47224
38.73,14302.6732,13524.9237
38.74,14304.30659,13526.37412
38.75,14305.93892,13527.8235
38.76,14307.57021,13529.27183
38.77,14309.20045,13530.71911
38.78,14310.82964,13532.16535
38.79,14312.45777,13533.61055
38.8,14314.08486,13535.0547
38.81,14315.7109,13536.49781
38.82,14317.33589,13537.93987
38.83,14318.95983,13539.38089
38.84,14320.58272,13540.82086
38.85,14322.20457,13542.25979
38.86,14323.82536,13543.69768
38.87,14325.4451,13545.13452
38.88,14327.0638,13546.57032
38.89,14328.68145,13548.00508
38.9,14330.29804,13549.43879
38.91,14331.91359,13550.87146
38.92,14333.52809,13552.30308
38.93,14335.14155,13553.73366
38.94,14336.75395,13555.1632
38.95,14338.36531,13556.5917
38.96,14339.97561,13558.01915
38.97,14341.58487,13559.44556
38.98,14343.19309,13560.87092
38.99,14344.80025,13562.29525
39,14346.40637,13563.71853
39.01,14348.01143,13565.14077
39.02,14349.61546,13566.56196
39.03,14351.21843,13567.98211
39.04,14352.82035,13569.40122
39.05,14354.42123,13570.81929
39.06,14356.02106,13572.23632
39.07,14357.61985,13573.6523
39.08,14359.21758,13575.06724
39.09,14360.81427,13576.48114
39.1,14362.40991,13577.894
39.11,14364.00451,13579.30582
39.12,14365.59806,13580.71659
39.13,14367.19056,13582.12632
39.14,14368.78201,13583.53501
39.15,14370.37242,13584.94266
39.16,14371.96178,13586.34927
39.17,14373.5501,13587.75483
39.18,14375.13737,13589.15936
39.19,14376.72359,13590.56284
39.2,14378.30877,13591.96528
39.21,14379.8929,13593.36669
39.22,14381.47598,13594.76705
39.23,14383.05802,13596.16637
39.24,14384.63901,13597.56464
39.25,14386.21896,13598.96188
39.26,14387.79786,13600.35808
39.27,14389.37572,13601.75324
39.28,14390.95253,13603.14735
39.29,14392.52829,13604.54043
39.3,14394.10301,13605.93246
39.31,14395.67669,13607.32346
39.32,14397.24931,13608.71341
39.33,14398.8209,13610.10233
39.34,14400.39144,13611.4902
39.35,14401.96093,13612.87704
39.36,14403.52938,13614.26283
39.37,14405.09678,13615.64759
39.38,14406.66314,13617.0313
39.39,14408.22846,13618.41398
39.4,14409.79273,13619.79561
39.41,14411.35595,13621.17621
39.42,14412.91813,13622.55577
39.43,14414.47927,13623.93429
39.44,14416.03936,13625.31176
39.45,14417.59841,13626.6882
39.46,14419.15641,13628.0636
39.47,14420.71337,13629.43797
39.48,14422.26929,13630.81129
39.49,14423.82416,13632.18357
39.5,14425.37799,13633.55482
39.51,14426.93078,13634.92502
39.52,14428.48252,13636.29419
39.53,14430.03321,13637.66232
39.54,14431.58287,13639.02941
39.55,14433.13148,13640.39546
39.56,14434.67905,13641.76048
39.57,14436.22557,13643.12445
39.58,14437.77105,13644.48739
39.59,14439.31549,13645.84929
39.6,14440.85889,13647.21015
39.61,14442.40124,13648.56997
39.62,14443.94255,13649.92876
39.63,14445.48281,13651.28651
39.64,14447.02204,13652.64322
39.65,14448.56022,13653.99889
39.66,14450.09736,13655.35352
39.67,14451.63345,13656.70712
39.68,14453.16851,13658.05968
39.69,14454.70252,13659.4112
39.7,14456.23549,13660.76169
39.71,14457.76742,13662.11114
39.72,14459.2983,13663.45955
39.73,14460.82814,13664.80692
39.74,14462.35695,13666.15326
39.75,14463.8847,13667.49856
39.76,14465.41142,13668.84282
39.77,14466.9371,13670.18605
39.78,14468.46173,13671.52824
39.79,14469.98533,13672.8694
39.8,14471.50788,13674.20951
39.81,14473.02939,13675.54859
39.82,14474.54986,13676.88664
39.83,14476.06928,13678.22365
39.84,14477.58767,13679.55962
39.85,14479.10502,13680.89456
39.86,14480.62132,13682.22846
39.87,14482.13658,13683.56132
39.88,14483.65081,13684.89315
39.89,14485.16399,13686.22394
39.9,14486.67613,13687.5537
39.91,14488.18723,13688.88242
39.92,14489.69729,13690.21011
39.93,14491.20631,13691.53676
39.94,14492.71429,13692.86237
39.95,14494.22123,13694.18695
39.96,14495.72713,13695.51049
39.97,14497.23199,13696.833
39.98,14498.7358,13698.15448
39.99,14500.23858,13699.47492
40,14501.74032,13700.79432
40.01,14503.24102,13702.11269
40.02,14504.74068,13703.43002
40.03,14506.2393,13704.74632
40.04,14507.73688,13706.06159
40.05,14509.23342,13707.37582
40.06,14510.72892,13708.68901
40.07,14512.22338,13710.00117
40.08,14513.7168,13711.3123
40.09,14515.20919,13712.62239
40.1,14516.70053,13713.93145
40.11,14518.19083,13715.23948
40.12,14519.6801,13716.54647
40.13,14521.16833,13717.85242
40.14,14522.65551,13719.15734
40.15,14524.14166,13720.46123
40.16,14525.62677,13721.76409
40.17,14527.11084,13723.06591
40.18,14528.59388,13724.3667
40.19,14530.07587,13725.66645
40.2,14531.55683,13726.96517
40.21,14533.03674,13728.26286
40.22,14534.51562,13729.55951
40.23,14535.99346,13730.85513
40.24,14537.47027,13732.14972
40.25,14538.94603,13733.44327
40.26,14540.42076,13734.73579
40.27,14541.89445,13736.02728
40.28,14543.3671,13737.31773
40.29,14544.83871,13738.60715
40.3,14546.30929,13739.89554
40.31,14547.77882,13741.1829
40.32,14549.24732,13742.46922
40.33,14550.71479,13743.75452
40.34,14552.18121,13745.03877
40.35,14553.6466,13746.322
40.36,14555.11095,13747.60419
40.37,14556.57427,13748.88536
40.38,14558.03654,13750.16549
40.39,14559.49778,13751.44458
40.4,14560.95798,13752.72265
40.41,14562.41715,13753.99968
40.42,14563.87528,13755.27568
40.43,14565.33237,13756.55065
40.44,14566.78843,13757.82459
40.45,14568.24345,13759.0975
40.46,14569.69743,13760.36937
40.47,14571.15037,13761.64022
40.48,14572.60228,13762.91003
40.49,14574.05316,13764.17881
40.5,14575.50299,13765.44656
40.51,14576.95179,13766.71327
40.52,14578.39956,13767.97896
40.53,14579.84629,13769.24361
40.54,14581.29198,13770.50724
40.55,14582.73664,13771.76983
40.56,14584.18026,13773.03139
40.57,14585.62284,13774.29193
40.58,14587.06439,13775.55143
40.59,14588.5049,13776.8099
40.6,14589.94438,13778.06734
40.61,14591.38282,13779.32374
40.62,14592.82023,13780.57912
40.63,14594.2566,13781.83347
40.64,14595.69194,13783.08679
40.65,14597.12624,13784.33907
40.66,14598.55951,13785.59033
40.67,14599.99174,13786.84056
40.68,14601.42294,13788.08976
40.69,14602.8531,13789.33792
40.7,14604.28222,13790.58506
40.71,14605.71032,13791.83117
40.72,14607.13737,13793.07624
40.73,14608.5634,13794.32029
40.74,14609.98838,13795.56331
40.75,14611.41234,13796.8053
40.76,14612.83526,13798.04625
40.77,14614.25714,13799.28618
40.78,14615.67799,13800.52508
40.79,14617.09781,13801.76295
40.8,14618.51659,13802.99979
40.81,14619.93434,13804.23561
40.82,14621.35105,13805.47039
40.83,14622.76673,13806.70414
40.84,14624.18138,13807.93687
40.85,14625.59499,13809.16856
40.86,14627.00757,13810.39923
40.87,14628.41911,13811.62887
40.88,14629.82963,13812.85748
40.89,14631.2391,13814.08506
40.9,14632.64755,13815.31161
40.91,14634.05496,13816.53713
40.92,14635.46134,13817.76163
40.93,14636.86668,13818.9851
40.94,14638.27099,13820.20753
40.95,14639.67427,13821.42895
40.96,14641.07652,13822.64933
40.97,14642.47773,13823.86868
40.98,14643.87791,13825.08701
40.99,14645.27705,13826.30431
41,14646.67517,13827.52058
41.01,14648.07225,13828.73582
41.02,14649.4683,13829.95003
41.03,14650.86331,13831.16322
41.04,14652.2573,13832.37538
41.05,14653.65025,13833.58651
41.06,14655.04217,13834.79661
41.07,14656.43305,13836.00569
41.08,14657.82291,13837.21374
41.09,14659.21173,13838.42076
41.1,14660.59952,13839.62676
41.11,14661.98628,13840.83173
41.12,14663.372,13842.03567
41.13,14664.7567,13843.23858
41.14,14666.14036,13844.44047
41.15,14667.52299,13845.64133
41.16,14668.90459,13846.84116
41.17,14670.28515,13848.03996
41.18,14671.66469,13849.23774
41.19,14673.04319,13850.4345
41.2,14674.42067,13851.63022
41.21,14675.79711,13852.82492
41.22,14677.17252,13854.0186
41.23,14678.5469,13855.21124
41.24,14679.92024,13856.40286
41.25,14681.29256,13857.59346
41.26,14682.66385,13858.78303
41.27,14684.0341,13859.97157
41.28,14685.40333,13861.15908
41.29,14686.77152,13862.34557
41.3,14688.13868,13863.53104
41.31,14689.50481,13864.71548
41.32,14690.86991,13865.89889
41.33,14692.23398,13867.08127
41.34,14693.59702,13868.26264
41.35,14694.95903,13869.44297
41.36,14696.32001,13870.62228
41.37,14697.67996,13871.80056
41.38,14699.03888,13872.97782
41.39,14700.39677,13874.15406
41.4,14701.75362,13875.32927
41.41,14703.10945,13876.50345
41.42,14704.46425,13877.67661
41.43,14705.81802,13878.84874
41.44,14707.17076,13880.01985
41.45,14708.52247,13881.18993
41.46,14709.87315,13882.35899
41.47,14711.2228,13883.52702
41.48,14712.57142,13884.69403
41.49,14713.91901,13885.86001
41.5,14715.26557,13887.02497
41.51,14716.6111,13888.18891
41.52,14717.9556,13889.35182
41.53,14719.29907,13890.5137
41.54,14720.64152,13891.67456
41.55,14721.98293,13892.8344
41.56,14723.32332,13893.99321
41.57,14724.66267,13895.151
41.58,14726.001,13896.30777
41.59,14727.3383,13897.46351
41.6,14728.67457,13898.61822
41.61,14730.00981,13899.77191
41.62,14731.34402,13900.92458
41.63,14732.67721,13902.07623
41.64,14734.00936,13903.22685
41.65,14735.34049,13904.37644
41.66,14736.67059,13905.52502
41.67,14737.99966,13906.67257
41.68,14739.3277,13907.81909
41.69,14740.65472,13908.9646
41.7,14741.9807,13910.10908
41.71,14743.30566,13911.25253
41.72,14744.62959,13912.39497
41.73,14745.95249,13913.53638
41.74,14747.27436,13914.67676
41.75,14748.59521,13915.81613
41.76,14749.91503,13916.95447
41.77,14751.23382,13918.09179
41.78,14752.55158,13919.22808
41.79,14753.86832,13920.36335
41.8,14755.18402,13921.4976
41.81,14756.4987,13922.63083
41.82,14757.81236,13923.76303
41.83,14759.12498,13924.89421
41.84,14760.43658,13926.02437
41.85,14761.74715,13927.15351
41.86,14763.0567,13928.28162
41.87,14764.36521,13929.40871
41.88,14765.6727,13930.53478
41.89,14766.97917,13931.65983
41.9,14768.2846,13932.78386
41.91,14769.58901,13933.90686
41.92,14770.89239,13935.02884
41.93,14772.19475,13936.1498
41.94,14773.49608,13937.26974
41.95,14774.79638,13938.38865
41.96,14776.09566,13939.50654
41.97,14777.39391,13940.62342
41.98,14778.69113,13941.73927
41.99,14779.98733,13942.85409
42,14781.2825,13943.9679
42.01,14782.57664,13945.08069
42.02,14783.86976,13946.19245
42.03,14785.16185,13947.30319
42.04,14786.45292,13948.41292
42.05,14787.74296,13949.52162
42.06,14789.03197,13950.62929
42.07,14790.31996,13951.73595
42.08,14791.60692,13952.84159
42.09,14792.89286,13953.94621
42.1,14794.17777,13955.0498
42.11,14795.46166,13956.15237
42.12,14796.74452,13957.25393
42.13,14798.02635,13958.35446
42.14,14799.30716,13959.45397
42.15,14800.58695,13960.55246
42.16,14801.86571,13961.64993
42.17,14803.14344,13962.74638
42.18,14804.42015,13963.84181
42.19,14805.69583,13964.93622
42.2,14806.97049,13966.02961
42.21,14808.24413,13967.12198
42.22,14809.51673,13968.21333
42.23,14810.78832,13969.30366
42.24,14812.05888,13970.39296
42.25,14813.32841,13971.48125
42.26,14814.59692,13972.56852
42.27,14815.86441,13973.65477
42.28,14817.13087,13974.74
42.29,14818.3963,13975.8242
42.3,14819.66071,13976.90739
42.31,14820.9241,13977.98956
42.32,14822.18646,13979.07071
42.33,14823.4478,13980.15084
42.34,14824.70812,13981.22995
42.35,14825.96741,13982.30804
42.36,14827.22567,13983.38511
42.37,14828.48292,13984.46116
42.38,14829.73913,13985.5362
42.39,14830.99433,13986.61021
42.4,14832.2485,13987.6832
42.41,14833.50165,13988.75518
42.42,14834.75377,13989.82614
42.43,14836.00487,13990.89607
42.44,14837.25495,13991.96499
42.45,14838.504,13993.03289
42.46,14839.75203,13994.09977
42.47,14840.99903,13995.16563
42.48,14842.24501,13996.23047
42.49,14843.48997,13997.2943
42.5,14844.73391,13998.3571
42.51,14845.97682,13999.41889
42.52,14847.21871,14000.47966
42.53,14848.45958,14001.53941
42.54,14849.69942,14002.59814
42.55,14850.93824,14003.65586
42.56,14852.17604,14004.71255
42.57,14853.41281,14005.76823
42.58,14854.64857,14006.82289
42.59,14855.88329,14007.87653
42.6,14857.117,14008.92915
42.61,14858.34969,14009.98076
42.62,14859.58135,14011.03134
42.63,14860.81199,14012.08091
42.64,14862.0416,14013.12946
42.65,14863.2702,14014.177
42.66,14864.49777,14015.22351
42.67,14865.72432,14016.26901
42.68,14866.94985,14017.31349
42.69,14868.17435,14018.35695
42.7,14869.39784,14019.3994
42.71,14870.6203,14020.44083
42.72,14871.84174,14021.48124
42.73,14873.06215,14022.52063
42.74,14874.28155,14023.55901
42.75,14875.49992,14024.59637
42.76,14876.71728,14025.63271
42.77,14877.93361,14026.66804
42.78,14879.14892,14027.70234
42.79,14880.3632,14028.73563
42.8,14881.57647,14029.76791
42.81,14882.78871,14030.79917
42.82,14883.99994,14031.82941
42.83,14885.21014,14032.85863
42.84,14886.41932,14033.88684
42.85,14887.62748,14034.91403
42.86,14888.83462,14035.9402
42.87,14890.04073,14036.96536
42.88,14891.24583,14037.9895
42.89,14892.44991,14039.01262
42.9,14893.65296,14040.03473
42.91,14894.85499,14041.05582
42.92,14896.05601,14042.0759
42.93,14897.256,14043.09496
42.94,14898.45497,14044.113
42.95,14899.65292,14045.13003
42.96,14900.84985,14046.14604
42.97,14902.04576,14047.16104
42.98,14903.24065,14048.17501
42.99,14904.43452,14049.18798
43,14905.62737,14050.19993
43.01,14906.81919,14051.21086
43.02,14908.01,14052.22077
43.03,14909.19979,14053.22967
43.04,14910.38856,14054.23756
43.05,14911.5763,14055.24443
43.06,14912.76303,14056.25028
43.07,14913.94874,14057.25512
43.08,14915.13343,14058.25894
43.09,14916.31709,14059.26175
43.1,14917.49974,14060.26354
43.11,14918.68137,14061.26432
43.12,14919.86198,14062.26408
43.13,14921.04157,14063.26283
43.14,14922.22014,14064.26056
43.15,14923.39768,14065.25728
43.16,14924.57421,14066.25298
43.17,14925.74973,14067.24767
43.18,14926.92422,14068.24134
43.19,14928.09769,14069.234
43.2,14929.27014,14070.22564
43.21,14930.44158,14071.21627
43.22,14931.61199,14072.20588
43.23,14932.78139,14073.19448
43.24,14933.94976,14074.18207
43.25,14935.11712,14075.16864
43.26,14936.28346,14076.15419
43.27,14937.44878,14077.13873
43.28,14938.61308,14078.12226
43.29,14939.77636,14079.10477
43.3,14940.93862,14080.08627
43.31,14942.09987,14081.06675
43.32,14943.2601,14082.04622
43.33,14944.4193,14083.02468
43.34,14945.57749,14084.00212
43.35,14946.73466,14084.97855
43.36,14947.89082,14085.95396
43.37,14949.04595,14086.92836
43.38,14950.20007,14087.90175
43.39,14951.35316,14088.87412
43.4,14952.50524,14089.84548
43.41,14953.6563,14090.81583
43.42,14954.80635,14091.78516
43.43,14955.95537,14092.75348
43.44,14957.10338,14093.72078
43.45,14958.25037,14094.68708
43.46,14959.39634,14095.65235
43.47,14960.5413,14096.61662
43.48,14961.68523,14097.57987
43.49,14962.82815,14098.54211
43.5,14963.97005,14099.50333
43.51,14965.11093,14100.46355
43.52,14966.2508,14101.42275
43.53,14967.38965,14102.38093
43.54,14968.52748,14103.3381
43.55,14969.66429,14104.29426
43.56,14970.80009,14105.24941
43.57,14971.93487,14106.20355
43.58,14973.06863,14107.15667
43.59,14974.20137,14108.10878
43.6,14975.3331,14109.05987
43.61,14976.46381,14110.00996
43.62,14977.59351,14110.95903
43.63,14978.72218,14111.90709
43.64,14979.84984,14112.85413
43.65,14980.97649,14113.80017
43.66,14982.10211,14114.74519
43.67,14983.22672,14115.6892
43.68,14984.35031,14116.6322
43.69,14985.47289,14117.57418
43.7,14986.59445,14118.51515
43.71,14987.71499,14119.45511
43.72,14988.83452,14120.39406
43.73,14989.95303,14121.332
43.74,14991.07052,14122.26892
43.75,14992.187,14123.20484
43.76,14993.30246,14124.13974
43.77,14994.41691,14125.07363
