Converging x,Converging y
-1.276084615780116900e-02,2.310929477787250497e-02
-1.275951050298038125e-02,2.311063043269329445e-02
-1.275817484815959350e-02,2.311196608751408393e-02
-1.275683919333880749e-02,2.311330174233486995e-02
-1.275550353851801974e-02,2.311463739715565596e-02
-1.275416788369723199e-02,2.311597305197644198e-02
-1.275283222887644598e-02,2.311730870679722799e-02
-1.275149657405565823e-02,2.311864436161801747e-02
-1.275016091923487048e-02,2.311998001643880696e-02
-1.274882526441408447e-02,2.312131567125959297e-02
-1.274748960959329672e-02,2.312265132608037899e-02
-1.274615395477250897e-02,2.312398698090116500e-02
-1.274481829995172122e-02,2.312532263572195448e-02
-1.274348264513093520e-02,2.312665829054274050e-02
-1.274214699031014746e-02,2.312799394536352998e-02
-1.274081133548935971e-02,2.312932960018431600e-02
-1.273947568066857369e-02,2.313066525500510201e-02
-1.273814002584778594e-02,2.313200090982588802e-02
-1.273680437102699819e-02,2.313333656464667751e-02
-1.273546871620621218e-02,2.313467221946746352e-02
-1.273413306138542443e-02,2.313600787428825301e-02
-1.273279740656463668e-02,2.313734352910903902e-02
-1.273146175174384893e-02,2.313867918392982503e-02
-1.273012609692306292e-02,2.314001483875061105e-02
-1.272879044210227517e-02,2.314135049357140053e-02
-1.272745478728148742e-02,2.314268614839219002e-02
-1.272611913246070141e-02,2.314402180321297603e-02
-1.272478347763991366e-02,2.314535745803376204e-02
-1.272344782281912591e-02,2.314669311285454806e-02
-1.272211216799833990e-02,2.314802876767533407e-02
-1.272077651317755215e-02,2.314936442249612356e-02
-1.271944085835676440e-02,2.315070007731691304e-02
-1.271810520353597665e-02,2.315203573213769905e-02
-1.271676954871519064e-02,2.315337138695848507e-02
-1.271543389389440289e-02,2.315470704177927108e-02
-1.271409823907361514e-02,2.315604269660006057e-02
-1.271276258425282912e-02,2.315737835142084658e-02
-1.271142692943204137e-02,2.315871400624163606e-02
-1.271009127461125363e-02,2.316004966106242208e-02
-1.270875561979046761e-02,2.316138531588320809e-02
-1.270741996496967986e-02,2.316272097070399411e-02
-1.270608431014889211e-02,2.316405662552478359e-02
-1.270474865532810610e-02,2.316539228034556960e-02
-1.270341300050731835e-02,2.316672793516635909e-02
-1.270207734568653060e-02,2.316806358998714510e-02
-1.270074169086574285e-02,2.316939924480793112e-02
-1.269940603604495684e-02,2.317073489962871713e-02
-1.269807038122416909e-02,2.317207055444950661e-02
-1.269673472640338134e-02,2.317340620927029610e-02
-1.269539907158259533e-02,2.317474186409108211e-02
-1.269406341676180758e-02,2.317607751891186812e-02
-1.269272776194101983e-02,2.317741317373265414e-02
-1.269139210712023208e-02,2.317874882855344362e-02
-1.269005645229944607e-02,2.318008448337422964e-02
-1.268872079747865832e-02,2.318142013819501912e-02
-1.268738514265787057e-02,2.318275579301580513e-02
-1.268604948783708455e-02,2.318409144783659115e-02
-1.268471383301629681e-02,2.318542710265737716e-02
-1.268337817819550906e-02,2.318676275747816665e-02
-1.268204252337472304e-02,2.318809841229895266e-02
-1.268070686855393529e-02,2.318943406711974214e-02
